  File "/Users/nali/AutoApiTest/common/config_module/config_manage.py", line 21, in conf_manage
    return config_file[param]
KeyError: '{URL_OMS}'
2021-03-17 20:58:39,382-ERROR-读取配置文件报错：'{URL_H5}'
Traceback (most recent call last):
  File "/Users/nali/AutoApiTest/common/config_module/config_manage.py", line 21, in conf_manage
    return config_file[param]
KeyError: '{URL_H5}'
2021-03-17 22:07:40,370-INFO-请求方法为 post
2021-03-17 22:07:40,604-INFO-请求接口结果：
 (200, {'ret': 0, 'msg': '操作成功', 'data': 10134})
2021-03-17 22:07:40,702-INFO-请求方法为 post
2021-03-17 22:07:40,770-INFO-请求接口结果：
 (400, '')
2021-03-17 22:07:40,780-INFO-请求方法为 post
2021-03-17 22:07:40,946-INFO-请求接口结果：
 (200, {'msg': '签名不正确', 'ret': -200})
2021-03-17 22:07:40,957-INFO-请求方法为 post
2021-03-17 22:07:40,974-INFO-请求方法为 get
2021-03-17 22:07:41,246-INFO-请求接口结果：
 (400, '<!doctype html><html lang="en"><head><title>HTTP Status 400 – Bad Request</title><style type="text/css">body {font-family:Tahoma,Arial,sans-serif;} h1, h2, h3, b {color:white;background-color:#525D76;} h1 {font-size:22px;} h2 {font-size:16px;} h3 {font-size:14px;} p {font-size:12px;} a {color:black;} .line {height:1px;background-color:#525D76;border:none;}</style></head><body><h1>HTTP Status 400 – Bad Request</h1><hr class="line" /><p><b>Type</b> Exception Report</p><p><b>Message</b> Invalid character found in the request target [&#47;co-mobile-h5&#47;h5&#47;api&#47;project&#47;v1&#47;{project_code}]. The valid characters are defined in RFC 7230 and RFC 3986</p><p><b>Description</b> The server cannot or will not process the request due to something that is perceived to be a client error (e.g., malformed request syntax, invalid request message framing, or deceptive request routing).</p><p><b>Exception</b></p><pre>java.lang.IllegalArgumentException: Invalid character found in the request target [&#47;co-mobile-h5&#47;h5&#47;api&#47;project&#47;v1&#47;{project_code}]. The valid characters are defined in RFC 7230 and RFC 3986\n\torg.apache.coyote.http11.Http11InputBuffer.parseRequestLine(Http11InputBuffer.java:512)\n\torg.apache.coyote.http11.Http11Processor.service(Http11Processor.java:503)\n\torg.apache.coyote.AbstractProcessorLight.process(AbstractProcessorLight.java:65)\n\torg.apache.coyote.AbstractProtocol$ConnectionHandler.process(AbstractProtocol.java:818)\n\torg.apache.tomcat.util.net.NioEndpoint$SocketProcessor.doRun(NioEndpoint.java:1626)\n\torg.apache.tomcat.util.net.SocketProcessorBase.run(SocketProcessorBase.java:49)\n\tjava.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1149)\n\tjava.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:624)\n\torg.apache.tomcat.util.threads.TaskThread$WrappingRunnable.run(TaskThread.java:61)\n\tjava.lang.Thread.run(Thread.java:748)\n</pre><p><b>Note</b> The full stack trace of the root cause is available in the server logs.</p><hr class="line" /><h3>Apache Tomcat/8.5.59</h3></body></html>')
2021-03-17 22:15:58,800-INFO-请求方法为 post
2021-03-17 22:15:59,082-INFO-请求接口结果：
 (200, {'ret': 0, 'msg': '操作成功', 'data': 10135})
2021-03-17 22:15:59,174-INFO-请求方法为 post
2021-03-17 22:15:59,288-INFO-请求接口结果：
 (200, {'ret': -3, 'msg': '参数值无效'})
2021-03-17 22:15:59,296-INFO-请求方法为 post
2021-03-17 22:15:59,530-INFO-请求接口结果：
 (200, {'msg': '签名不正确', 'ret': -200})
2021-03-17 22:15:59,537-INFO-请求方法为 post
2021-03-17 22:15:59,547-INFO-请求方法为 get
2021-03-17 22:15:59,671-INFO-请求接口结果：
 (400, '<!doctype html><html lang="en"><head><title>HTTP Status 400 – Bad Request</title><style type="text/css">body {font-family:Tahoma,Arial,sans-serif;} h1, h2, h3, b {color:white;background-color:#525D76;} h1 {font-size:22px;} h2 {font-size:16px;} h3 {font-size:14px;} p {font-size:12px;} a {color:black;} .line {height:1px;background-color:#525D76;border:none;}</style></head><body><h1>HTTP Status 400 – Bad Request</h1><hr class="line" /><p><b>Type</b> Exception Report</p><p><b>Message</b> Invalid character found in the request target [&#47;co-mobile-h5&#47;h5&#47;api&#47;project&#47;v1&#47;{project_code}]. The valid characters are defined in RFC 7230 and RFC 3986</p><p><b>Description</b> The server cannot or will not process the request due to something that is perceived to be a client error (e.g., malformed request syntax, invalid request message framing, or deceptive request routing).</p><p><b>Exception</b></p><pre>java.lang.IllegalArgumentException: Invalid character found in the request target [&#47;co-mobile-h5&#47;h5&#47;api&#47;project&#47;v1&#47;{project_code}]. The valid characters are defined in RFC 7230 and RFC 3986\n\torg.apache.coyote.http11.Http11InputBuffer.parseRequestLine(Http11InputBuffer.java:512)\n\torg.apache.coyote.http11.Http11Processor.service(Http11Processor.java:503)\n\torg.apache.coyote.AbstractProcessorLight.process(AbstractProcessorLight.java:65)\n\torg.apache.coyote.AbstractProtocol$ConnectionHandler.process(AbstractProtocol.java:818)\n\torg.apache.tomcat.util.net.NioEndpoint$SocketProcessor.doRun(NioEndpoint.java:1626)\n\torg.apache.tomcat.util.net.SocketProcessorBase.run(SocketProcessorBase.java:49)\n\tjava.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1149)\n\tjava.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:624)\n\torg.apache.tomcat.util.threads.TaskThread$WrappingRunnable.run(TaskThread.java:61)\n\tjava.lang.Thread.run(Thread.java:748)\n</pre><p><b>Note</b> The full stack trace of the root cause is available in the server logs.</p><hr class="line" /><h3>Apache Tomcat/8.5.59</h3></body></html>')
2021-03-17 22:19:32,998-INFO-请求方法为 post
2021-03-17 22:19:33,267-INFO-请求接口结果：
 (200, {'ret': 0, 'msg': '操作成功', 'data': 10137})
2021-03-17 22:19:33,344-INFO-请求方法为 post
2021-03-17 22:19:33,409-INFO-请求接口结果：
 (200, {'ret': -3, 'msg': '参数值无效'})
2021-03-17 22:19:33,417-INFO-请求方法为 post
2021-03-17 22:19:33,618-INFO-请求接口结果：
 (200, {'msg': '签名不正确', 'ret': -200})
2021-03-17 22:19:33,625-INFO-请求方法为 post
2021-03-17 22:19:33,637-INFO-请求方法为 get
2021-03-17 22:19:33,770-INFO-请求接口结果：
 (400, '<!doctype html><html lang="en"><head><title>HTTP Status 400 – Bad Request</title><style type="text/css">body {font-family:Tahoma,Arial,sans-serif;} h1, h2, h3, b {color:white;background-color:#525D76;} h1 {font-size:22px;} h2 {font-size:16px;} h3 {font-size:14px;} p {font-size:12px;} a {color:black;} .line {height:1px;background-color:#525D76;border:none;}</style></head><body><h1>HTTP Status 400 – Bad Request</h1><hr class="line" /><p><b>Type</b> Exception Report</p><p><b>Message</b> Invalid character found in the request target [&#47;co-mobile-h5&#47;h5&#47;api&#47;project&#47;v1&#47;{project_code}]. The valid characters are defined in RFC 7230 and RFC 3986</p><p><b>Description</b> The server cannot or will not process the request due to something that is perceived to be a client error (e.g., malformed request syntax, invalid request message framing, or deceptive request routing).</p><p><b>Exception</b></p><pre>java.lang.IllegalArgumentException: Invalid character found in the request target [&#47;co-mobile-h5&#47;h5&#47;api&#47;project&#47;v1&#47;{project_code}]. The valid characters are defined in RFC 7230 and RFC 3986\n\torg.apache.coyote.http11.Http11InputBuffer.parseRequestLine(Http11InputBuffer.java:512)\n\torg.apache.coyote.http11.Http11Processor.service(Http11Processor.java:503)\n\torg.apache.coyote.AbstractProcessorLight.process(AbstractProcessorLight.java:65)\n\torg.apache.coyote.AbstractProtocol$ConnectionHandler.process(AbstractProtocol.java:818)\n\torg.apache.tomcat.util.net.NioEndpoint$SocketProcessor.doRun(NioEndpoint.java:1626)\n\torg.apache.tomcat.util.net.SocketProcessorBase.run(SocketProcessorBase.java:49)\n\tjava.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1149)\n\tjava.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:624)\n\torg.apache.tomcat.util.threads.TaskThread$WrappingRunnable.run(TaskThread.java:61)\n\tjava.lang.Thread.run(Thread.java:748)\n</pre><p><b>Note</b> The full stack trace of the root cause is available in the server logs.</p><hr class="line" /><h3>Apache Tomcat/8.5.59</h3></body></html>')
2021-03-17 22:21:13,221-INFO-请求方法为 post
2021-03-17 22:21:13,456-INFO-请求接口结果：
 (200, {'ret': 0, 'msg': '操作成功', 'data': 10138})
2021-03-17 22:21:13,540-INFO-请求方法为 post
2021-03-17 22:21:13,607-INFO-请求接口结果：
 (200, {'ret': -3, 'msg': '参数值无效'})
2021-03-17 22:21:13,615-INFO-请求方法为 post
2021-03-17 22:21:13,761-INFO-请求接口结果：
 (200, {'msg': '签名不正确', 'ret': -200})
2021-03-17 22:21:13,774-INFO-请求方法为 post
2021-03-17 22:21:13,794-INFO-请求方法为 get
2021-03-17 22:21:13,908-INFO-请求接口结果：
 (400, '<!doctype html><html lang="en"><head><title>HTTP Status 400 – Bad Request</title><style type="text/css">body {font-family:Tahoma,Arial,sans-serif;} h1, h2, h3, b {color:white;background-color:#525D76;} h1 {font-size:22px;} h2 {font-size:16px;} h3 {font-size:14px;} p {font-size:12px;} a {color:black;} .line {height:1px;background-color:#525D76;border:none;}</style></head><body><h1>HTTP Status 400 – Bad Request</h1><hr class="line" /><p><b>Type</b> Exception Report</p><p><b>Message</b> Invalid character found in the request target [&#47;co-mobile-h5&#47;h5&#47;api&#47;project&#47;v1&#47;{project_code}]. The valid characters are defined in RFC 7230 and RFC 3986</p><p><b>Description</b> The server cannot or will not process the request due to something that is perceived to be a client error (e.g., malformed request syntax, invalid request message framing, or deceptive request routing).</p><p><b>Exception</b></p><pre>java.lang.IllegalArgumentException: Invalid character found in the request target [&#47;co-mobile-h5&#47;h5&#47;api&#47;project&#47;v1&#47;{project_code}]. The valid characters are defined in RFC 7230 and RFC 3986\n\torg.apache.coyote.http11.Http11InputBuffer.parseRequestLine(Http11InputBuffer.java:512)\n\torg.apache.coyote.http11.Http11Processor.service(Http11Processor.java:503)\n\torg.apache.coyote.AbstractProcessorLight.process(AbstractProcessorLight.java:65)\n\torg.apache.coyote.AbstractProtocol$ConnectionHandler.process(AbstractProtocol.java:818)\n\torg.apache.tomcat.util.net.NioEndpoint$SocketProcessor.doRun(NioEndpoint.java:1626)\n\torg.apache.tomcat.util.net.SocketProcessorBase.run(SocketProcessorBase.java:49)\n\tjava.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1149)\n\tjava.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:624)\n\torg.apache.tomcat.util.threads.TaskThread$WrappingRunnable.run(TaskThread.java:61)\n\tjava.lang.Thread.run(Thread.java:748)\n</pre><p><b>Note</b> The full stack trace of the root cause is available in the server logs.</p><hr class="line" /><h3>Apache Tomcat/8.5.59</h3></body></html>')
2021-03-17 22:25:38,103-INFO-请求方法为 post
2021-03-17 22:25:38,336-INFO-请求接口结果：
 (200, {'ret': 0, 'msg': '操作成功', 'data': 10139})
2021-03-17 22:25:38,418-INFO-请求方法为 post
2021-03-17 22:25:38,486-INFO-请求接口结果：
 (200, {'ret': -3, 'msg': '参数值无效'})
2021-03-17 22:25:38,495-INFO-请求方法为 post
2021-03-17 22:25:38,705-INFO-请求接口结果：
 (200, {'msg': '签名不正确', 'ret': -200})
2021-03-17 22:25:38,713-INFO-请求方法为 post
2021-03-17 22:25:38,724-INFO-请求方法为 get
2021-03-17 22:25:38,847-INFO-请求接口结果：
 (400, '<!doctype html><html lang="en"><head><title>HTTP Status 400 – Bad Request</title><style type="text/css">body {font-family:Tahoma,Arial,sans-serif;} h1, h2, h3, b {color:white;background-color:#525D76;} h1 {font-size:22px;} h2 {font-size:16px;} h3 {font-size:14px;} p {font-size:12px;} a {color:black;} .line {height:1px;background-color:#525D76;border:none;}</style></head><body><h1>HTTP Status 400 – Bad Request</h1><hr class="line" /><p><b>Type</b> Exception Report</p><p><b>Message</b> Invalid character found in the request target [&#47;co-mobile-h5&#47;h5&#47;api&#47;project&#47;v1&#47;{project_code}]. The valid characters are defined in RFC 7230 and RFC 3986</p><p><b>Description</b> The server cannot or will not process the request due to something that is perceived to be a client error (e.g., malformed request syntax, invalid request message framing, or deceptive request routing).</p><p><b>Exception</b></p><pre>java.lang.IllegalArgumentException: Invalid character found in the request target [&#47;co-mobile-h5&#47;h5&#47;api&#47;project&#47;v1&#47;{project_code}]. The valid characters are defined in RFC 7230 and RFC 3986\n\torg.apache.coyote.http11.Http11InputBuffer.parseRequestLine(Http11InputBuffer.java:512)\n\torg.apache.coyote.http11.Http11Processor.service(Http11Processor.java:503)\n\torg.apache.coyote.AbstractProcessorLight.process(AbstractProcessorLight.java:65)\n\torg.apache.coyote.AbstractProtocol$ConnectionHandler.process(AbstractProtocol.java:818)\n\torg.apache.tomcat.util.net.NioEndpoint$SocketProcessor.doRun(NioEndpoint.java:1626)\n\torg.apache.tomcat.util.net.SocketProcessorBase.run(SocketProcessorBase.java:49)\n\tjava.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1149)\n\tjava.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:624)\n\torg.apache.tomcat.util.threads.TaskThread$WrappingRunnable.run(TaskThread.java:61)\n\tjava.lang.Thread.run(Thread.java:748)\n</pre><p><b>Note</b> The full stack trace of the root cause is available in the server logs.</p><hr class="line" /><h3>Apache Tomcat/8.5.59</h3></body></html>')
2021-03-17 22:26:21,482-INFO-请求方法为 post
2021-03-17 22:26:21,741-INFO-请求接口结果：
 (200, {'ret': 0, 'msg': '操作成功', 'data': 10140})
2021-03-17 22:26:22,097-INFO-请求方法为 post
2021-03-17 22:26:22,179-INFO-请求接口结果：
 (200, {'ret': -3, 'msg': '参数值无效'})
2021-03-17 22:26:22,199-INFO-请求方法为 post
2021-03-17 22:26:22,348-INFO-请求接口结果：
 (200, {'msg': '签名不正确', 'ret': -200})
2021-03-17 22:26:22,368-INFO-请求方法为 post
2021-03-17 22:26:22,401-INFO-请求方法为 get
2021-03-17 22:26:22,552-INFO-请求接口结果：
